主城市,迁出城市,迁出省份,比例,日期
巴中,长沙市,湖南省,0.15,2020-02-04
巴中,泸州市,四川省,0.15,2020-02-04
巴中,天津市,天津市,0.15,2020-02-04
巴中,青岛市,山东省,0.14,2020-02-04
巴中,廊坊市,河北省,0.14,2020-02-04
巴中,惠州市,广东省,0.13,2020-02-04
巴中,江门市,广东省,0.13,2020-02-04
巴中,雅安市,四川省,0.12,2020-02-04
巴中,乌鲁木齐市,新疆维吾尔自治区,0.12,2020-02-04
巴中,桂林市,广西壮族自治区,0.12,2020-02-04
巴中,杭州市,浙江省,0.12,2020-02-04
巴中,嘉兴市,浙江省,0.11,2020-02-04
巴中,南阳市,河南省,0.11,2020-02-04
巴中,宝鸡市,陕西省,0.1,2020-02-04
巴中,渭南市,陕西省,0.1,2020-02-04
巴中,南京市,江苏省,0.09,2020-02-04
巴中,贵阳市,贵州省,0.09,2020-02-04
巴中,济南市,山东省,0.09,2020-02-04
巴中,珠海市,广东省,0.09,2020-02-04
巴中,咸阳市,陕西省,0.09,2020-02-04
巴中,攀枝花市,四川省,0.08,2020-02-04
巴中,安康市,陕西省,0.08,2020-02-04
巴中,漳州市,福建省,0.08,2020-02-04
巴中,湛江市,广东省,0.08,2020-02-04
巴中,株洲市,湖南省,0.08,2020-02-04
巴中,兰州市,甘肃省,0.08,2020-02-04
巴中,石家庄市,河北省,0.07,2020-02-04
巴中,运城市,山西省,0.07,2020-02-04
巴中,红河哈尼族彝族自治州,云南省,0.07,2020-02-04
巴中,黔南布依族苗族自治州,贵州省,0.07,2020-02-04
巴中,怀化市,湖南省,0.07,2020-02-04
巴中,遵义市,贵州省,0.07,2020-02-04
巴中,镇江市,江苏省,0.07,2020-02-04
巴中,六安市,安徽省,0.07,2020-02-04
巴中,莆田市,福建省,0.07,2020-02-04
巴中,昭通市,云南省,0.06,2020-02-04
巴中,恩施土家族苗族自治州,湖北省,0.06,2020-02-04
巴中,西宁市,青海省,0.06,2020-02-04
巴中,合肥市,安徽省,0.06,2020-02-04
巴中,大连市,辽宁省,0.06,2020-02-04
巴中,南宁市,广西壮族自治区,0.06,2020-02-04
巴中,德州市,山东省,0.05,2020-02-04
巴中,巴音郭楞蒙古自治州,新疆维吾尔自治区,0.05,2020-02-04
巴中,南通市,江苏省,0.05,2020-02-04
巴中,赣州市,江西省,0.05,2020-02-04
巴中,六盘水市,贵州省,0.05,2020-02-04
巴中,清远市,广东省,0.04,2020-02-04
巴中,亳州市,安徽省,0.04,2020-02-04
巴中,阿坝藏族羌族自治州,四川省,0.04,2020-02-04
巴中,郑州市,河南省,0.04,2020-02-04
巴中,保定市,河北省,0.04,2020-02-04
巴中,银川市,宁夏回族自治区,0.04,2020-02-04
巴中,开封市,河南省,0.04,2020-02-04
巴中,黔东南苗族侗族自治州,贵州省,0.04,2020-02-04
巴中,百色市,广西壮族自治区,0.04,2020-02-04
巴中,三明市,福建省,0.04,2020-02-04
巴中,哈密市,新疆维吾尔自治区,0.04,2020-02-04
巴中,商洛市,陕西省,0.04,2020-02-04
巴中,邵阳市,湖南省,0.04,2020-02-04
巴中,天水市,甘肃省,0.04,2020-02-04
巴中,常德市,湖南省,0.04,2020-02-04
巴中,揭阳市,广东省,0.04,2020-02-04
巴中,成都市,四川省,29.18,2020-02-05
巴中,达州市,四川省,15.34,2020-02-05
巴中,南充市,四川省,11.57,2020-02-05
巴中,广元市,四川省,9.09,2020-02-05
巴中,重庆市,重庆市,6.05,2020-02-05
巴中,上海市,上海市,3.85,2020-02-05
巴中,绵阳市,四川省,2.06,2020-02-05
巴中,汉中市,陕西省,1.74,2020-02-05
巴中,深圳市,广东省,1.28,2020-02-05
巴中,宁波市,浙江省,1.25,2020-02-05
巴中,德阳市,四川省,1.01,2020-02-05
巴中,北京市,北京市,0.96,2020-02-05
巴中,苏州市,江苏省,0.73,2020-02-05
巴中,十堰市,湖北省,0.69,2020-02-05
巴中,西安市,陕西省,0.67,2020-02-05
巴中,泉州市,福建省,0.66,2020-02-05
巴中,广州市,广东省,0.65,2020-02-05
巴中,东莞市,广东省,0.56,2020-02-05
巴中,常州市,江苏省,0.56,2020-02-05
巴中,海口市,海南省,0.53,2020-02-05
巴中,遂宁市,四川省,0.52,2020-02-05
巴中,眉山市,四川省,0.38,2020-02-05
巴中,汕头市,广东省,0.37,2020-02-05
巴中,中山市,广东省,0.33,2020-02-05
巴中,广安市,四川省,0.32,2020-02-05
巴中,厦门市,福建省,0.31,2020-02-05
巴中,佛山市,广东省,0.3,2020-02-05
巴中,资阳市,四川省,0.28,2020-02-05
巴中,泸州市,四川省,0.24,2020-02-05
巴中,昆明市,云南省,0.24,2020-02-05
巴中,商洛市,陕西省,0.22,2020-02-05
巴中,凉山彝族自治州,四川省,0.22,2020-02-05
巴中,内江市,四川省,0.22,2020-02-05
巴中,宜宾市,四川省,0.21,2020-02-05
巴中,无锡市,江苏省,0.2,2020-02-05
巴中,遵义市,贵州省,0.19,2020-02-05
巴中,自贡市,四川省,0.19,2020-02-05
巴中,惠州市,广东省,0.19,2020-02-05
巴中,安康市,陕西省,0.19,2020-02-05
巴中,乐山市,四川省,0.18,2020-02-05
巴中,杭州市,浙江省,0.15,2020-02-05
巴中,福州市,福建省,0.13,2020-02-05
巴中,南阳市,河南省,0.13,2020-02-05
巴中,青岛市,山东省,0.13,2020-02-05
巴中,雅安市,四川省,0.12,2020-02-05
巴中,南宁市,广西壮族自治区,0.12,2020-02-05
巴中,珠海市,广东省,0.11,2020-02-05
巴中,三门峡市,河南省,0.11,2020-02-05
巴中,黔南布依族苗族自治州,贵州省,0.1,2020-02-05
巴中,郑州市,河南省,0.1,2020-02-05
巴中,廊坊市,河北省,0.1,2020-02-05
巴中,桂林市,广西壮族自治区,0.1,2020-02-05
巴中,合肥市,安徽省,0.1,2020-02-05
巴中,乌鲁木齐市,新疆维吾尔自治区,0.09,2020-02-05
巴中,宝鸡市,陕西省,0.09,2020-02-05
巴中,信阳市,河南省,0.09,2020-02-05
巴中,保定市,河北省,0.09,2020-02-05
巴中,株洲市,湖南省,0.09,2020-02-05
巴中,清远市,广东省,0.08,2020-02-05
巴中,嘉兴市,浙江省,0.08,2020-02-05
巴中,渭南市,陕西省,0.08,2020-02-05
巴中,南京市,江苏省,0.07,2020-02-05
巴中,长沙市,湖南省,0.07,2020-02-05
巴中,湘西土家族苗族自治州,湖南省,0.07,2020-02-05
巴中,太原市,山西省,0.07,2020-02-05
巴中,江门市,广东省,0.07,2020-02-05
巴中,邵阳市,湖南省,0.06,2020-02-05
巴中,运城市,山西省,0.06,2020-02-05
巴中,贵阳市,贵州省,0.06,2020-02-05
巴中,南通市,江苏省,0.06,2020-02-05
巴中,黔东南苗族侗族自治州,贵州省,0.06,2020-02-05
巴中,大连市,辽宁省,0.06,2020-02-05
巴中,天津市,天津市,0.06,2020-02-05
巴中,济南市,山东省,0.05,2020-02-05
巴中,德州市,山东省,0.05,2020-02-05
巴中,海西蒙古族藏族自治州,青海省,0.05,2020-02-05
巴中,陇南市,甘肃省,0.05,2020-02-05
巴中,揭阳市,广东省,0.05,2020-02-05
巴中,湛江市,广东省,0.05,2020-02-05
巴中,百色市,广西壮族自治区,0.05,2020-02-05
巴中,兰州市,甘肃省,0.05,2020-02-05
巴中,徐州市,江苏省,0.05,2020-02-05
巴中,莆田市,福建省,0.05,2020-02-05
巴中,黄冈市,湖北省,0.05,2020-02-05
巴中,攀枝花市,四川省,0.04,2020-02-05
巴中,潍坊市,山东省,0.04,2020-02-05
巴中,永州市,湖南省,0.04,2020-02-05
巴中,武汉市,湖北省,0.04,2020-02-05
巴中,金华市,浙江省,0.04,2020-02-05
巴中,抚州市,江西省,0.04,2020-02-05
巴中,淮安市,江苏省,0.04,2020-02-05
巴中,晋中市,山西省,0.04,2020-02-05
巴中,石家庄市,河北省,0.03,2020-02-05
巴中,沈阳市,辽宁省,0.03,2020-02-05
巴中,盐城市,江苏省,0.03,2020-02-05
巴中,景德镇市,江西省,0.03,2020-02-05
巴中,普洱市,云南省,0.03,2020-02-05
巴中,岳阳市,湖南省,0.03,2020-02-05
巴中,毕节市,贵州省,0.03,2020-02-05
巴中,衡阳市,湖南省,0.03,2020-02-05
巴中,成都市,四川省,27.86,2020-02-06
巴中,达州市,四川省,12.74,2020-02-06
巴中,南充市,四川省,9.8,2020-02-06
巴中,广元市,四川省,8.6,2020-02-06
巴中,重庆市,重庆市,7.85,2020-02-06
巴中,上海市,上海市,5.34,2020-02-06
巴中,绵阳市,四川省,1.87,2020-02-06
巴中,宁波市,浙江省,1.82,2020-02-06
巴中,北京市,北京市,1.23,2020-02-06
巴中,汉中市,陕西省,1.11,2020-02-06
巴中,深圳市,广东省,1.04,2020-02-06
巴中,苏州市,江苏省,0.82,2020-02-06
巴中,广州市,广东省,0.82,2020-02-06
巴中,佛山市,广东省,0.8,2020-02-06
巴中,恩施土家族苗族自治州,湖北省,0.78,2020-02-06
巴中,德阳市,四川省,0.7,2020-02-06
巴中,东莞市,广东省,0.69,2020-02-06
巴中,遵义市,贵州省,0.61,2020-02-06
巴中,十堰市,湖北省,0.59,2020-02-06
巴中,中山市,广东省,0.56,2020-02-06
巴中,泉州市,福建省,0.55,2020-02-06
巴中,西安市,陕西省,0.52,2020-02-06
巴中,遂宁市,四川省,0.45,2020-02-06
巴中,常州市,江苏省,0.41,2020-02-06
巴中,商洛市,陕西省,0.4,2020-02-06
巴中,眉山市,四川省,0.36,2020-02-06
巴中,桂林市,广西壮族自治区,0.36,2020-02-06
巴中,汕头市,广东省,0.35,2020-02-06
巴中,湘西土家族苗族自治州,湖南省,0.34,2020-02-06
巴中,海口市,海南省,0.33,2020-02-06
巴中,信阳市,河南省,0.33,2020-02-06
巴中,内江市,四川省,0.32,2020-02-06
巴中,厦门市,福建省,0.28,2020-02-06
巴中,广安市,四川省,0.28,2020-02-06
巴中,资阳市,四川省,0.25,2020-02-06
巴中,南阳市,河南省,0.22,2020-02-06
巴中,宜宾市,四川省,0.21,2020-02-06
巴中,自贡市,四川省,0.21,2020-02-06
巴中,怀化市,湖南省,0.21,2020-02-06
巴中,福州市,福建省,0.2,2020-02-06
巴中,昆明市,云南省,0.2,2020-02-06
巴中,乐山市,四川省,0.17,2020-02-06
巴中,青岛市,山东省,0.17,2020-02-06
巴中,泸州市,四川省,0.17,2020-02-06
巴中,惠州市,广东省,0.17,2020-02-06
巴中,黔南布依族苗族自治州,贵州省,0.16,2020-02-06
巴中,南宁市,广西壮族自治区,0.15,2020-02-06
巴中,沈阳市,辽宁省,0.14,2020-02-06
巴中,清远市,广东省,0.14,2020-02-06
巴中,凉山彝族自治州,四川省,0.14,2020-02-06
巴中,三门峡市,河南省,0.14,2020-02-06
巴中,贵阳市,贵州省,0.13,2020-02-06
巴中,邵阳市,湖南省,0.12,2020-02-06
巴中,长沙市,湖南省,0.12,2020-02-06
巴中,合肥市,安徽省,0.12,2020-02-06
巴中,乌鲁木齐市,新疆维吾尔自治区,0.11,2020-02-06
巴中,郑州市,河南省,0.11,2020-02-06
巴中,渭南市,陕西省,0.11,2020-02-06
巴中,安康市,陕西省,0.1,2020-02-06
巴中,大连市,辽宁省,0.1,2020-02-06
巴中,杭州市,浙江省,0.1,2020-02-06
巴中,南京市,江苏省,0.1,2020-02-06
巴中,无锡市,江苏省,0.1,2020-02-06
巴中,雅安市,四川省,0.09,2020-02-06
巴中,珠海市,广东省,0.09,2020-02-06
巴中,嘉兴市,浙江省,0.09,2020-02-06
巴中,黔东南苗族侗族自治州,贵州省,0.09,2020-02-06
巴中,株洲市,湖南省,0.09,2020-02-06
巴中,江门市,广东省,0.09,2020-02-06
巴中,临汾市,山西省,0.08,2020-02-06
巴中,保定市,河北省,0.08,2020-02-06
巴中,天津市,天津市,0.08,2020-02-06
巴中,石家庄市,河北省,0.07,2020-02-06
巴中,咸阳市,陕西省,0.07,2020-02-06
巴中,天水市,甘肃省,0.07,2020-02-06
巴中,吉安市,江西省,0.07,2020-02-06
巴中,太原市,山西省,0.07,2020-02-06
巴中,亳州市,安徽省,0.07,2020-02-06
巴中,常德市,湖南省,0.07,2020-02-06
巴中,贺州市,广西壮族自治区,0.07,2020-02-06
巴中,六安市,安徽省,0.07,2020-02-06
巴中,莆田市,福建省,0.07,2020-02-06
巴中,廊坊市,河北省,0.06,2020-02-06
巴中,湛江市,广东省,0.06,2020-02-06
巴中,张家界市,湖南省,0.06,2020-02-06
巴中,新乡市,河南省,0.05,2020-02-06
巴中,宝鸡市,陕西省,0.05,2020-02-06
巴中,百色市,广西壮族自治区,0.05,2020-02-06
巴中,晋中市,山西省,0.05,2020-02-06
巴中,宜昌市,湖北省,0.04,2020-02-06
巴中,运城市,山西省,0.04,2020-02-06
巴中,德州市,山东省,0.04,2020-02-06
巴中,北海市,广西壮族自治区,0.04,2020-02-06
巴中,盐城市,江苏省,0.04,2020-02-06
巴中,揭阳市,广东省,0.04,2020-02-06
巴中,赣州市,江西省,0.04,2020-02-06
巴中,阜阳市,安徽省,0.04,2020-02-06
巴中,襄阳市,湖北省,0.04,2020-02-06
巴中,镇江市,江苏省,0.04,2020-02-06
巴中,南昌市,江西省,0.04,2020-02-06
巴中,成都市,四川省,28.54,2020-02-07
巴中,达州市,四川省,10.92,2020-02-07
巴中,上海市,上海市,9.14,2020-02-07
巴中,南充市,四川省,8.63,2020-02-07
巴中,广元市,四川省,7.62,2020-02-07
巴中,重庆市,重庆市,6.27,2020-02-07
巴中,宁波市,浙江省,2.0,2020-02-07
巴中,绵阳市,四川省,1.67,2020-02-07
巴中,汉中市,陕西省,0.97,2020-02-07
巴中,北京市,北京市,0.93,2020-02-07
巴中,东莞市,广东省,0.92,2020-02-07
巴中,广州市,广东省,0.92,2020-02-07
巴中,深圳市,广东省,0.91,2020-02-07
巴中,佛山市,广东省,0.88,2020-02-07
巴中,中山市,广东省,0.83,2020-02-07
巴中,苏州市,江苏省,0.71,2020-02-07
巴中,汕头市,广东省,0.69,2020-02-07
巴中,遵义市,贵州省,0.66,2020-02-07
巴中,信阳市,河南省,0.66,2020-02-07
巴中,泉州市,福建省,0.64,2020-02-07
巴中,湘西土家族苗族自治州,湖南省,0.63,2020-02-07
巴中,厦门市,福建省,0.6,2020-02-07
巴中,德阳市,四川省,0.58,2020-02-07
巴中,西安市,陕西省,0.51,2020-02-07
巴中,海口市,海南省,0.45,2020-02-07
巴中,南阳市,河南省,0.42,2020-02-07
巴中,十堰市,湖北省,0.41,2020-02-07
巴中,无锡市,江苏省,0.39,2020-02-07
巴中,昆明市,云南省,0.29,2020-02-07
巴中,遂宁市,四川省,0.29,2020-02-07
巴中,常州市,江苏省,0.29,2020-02-07
巴中,眉山市,四川省,0.27,2020-02-07
巴中,乐山市,四川省,0.27,2020-02-07
巴中,南宁市,广西壮族自治区,0.25,2020-02-07
巴中,廊坊市,河北省,0.24,2020-02-07
巴中,内江市,四川省,0.24,2020-02-07
巴中,南京市,江苏省,0.23,2020-02-07
巴中,福州市,福建省,0.22,2020-02-07
巴中,资阳市,四川省,0.22,2020-02-07
巴中,广安市,四川省,0.21,2020-02-07
巴中,济南市,山东省,0.19,2020-02-07
巴中,青岛市,山东省,0.18,2020-02-07
巴中,石家庄市,河北省,0.17,2020-02-07
巴中,安康市,陕西省,0.17,2020-02-07
巴中,桂林市,广西壮族自治区,0.17,2020-02-07
巴中,惠州市,广东省,0.16,2020-02-07
巴中,凉山彝族自治州,四川省,0.16,2020-02-07
巴中,大连市,辽宁省,0.16,2020-02-07
巴中,宜宾市,四川省,0.15,2020-02-07
巴中,自贡市,四川省,0.14,2020-02-07
巴中,商洛市,陕西省,0.14,2020-02-07
巴中,郑州市,河南省,0.14,2020-02-07
巴中,江门市,广东省,0.14,2020-02-07
巴中,六安市,安徽省,0.14,2020-02-07
巴中,清远市,广东省,0.13,2020-02-07
巴中,恩施土家族苗族自治州,湖北省,0.12,2020-02-07
巴中,合肥市,安徽省,0.12,2020-02-07
巴中,怀化市,湖南省,0.12,2020-02-07
巴中,嘉兴市,浙江省,0.12,2020-02-07
巴中,三门峡市,河南省,0.12,2020-02-07
巴中,天津市,天津市,0.12,2020-02-07
巴中,沈阳市,辽宁省,0.11,2020-02-07
巴中,保定市,河北省,0.11,2020-02-07
巴中,攀枝花市,四川省,0.1,2020-02-07
巴中,长沙市,湖南省,0.1,2020-02-07
巴中,泸州市,四川省,0.1,2020-02-07
巴中,莆田市,福建省,0.09,2020-02-07
巴中,珠海市,广东省,0.09,2020-02-07
巴中,太原市,山西省,0.09,2020-02-07
巴中,驻马店市,河南省,0.09,2020-02-07
巴中,漳州市,福建省,0.08,2020-02-07
巴中,黔东南苗族侗族自治州,贵州省,0.08,2020-02-07
巴中,杭州市,浙江省,0.08,2020-02-07
巴中,昭通市,云南省,0.07,2020-02-07
巴中,贺州市,广西壮族自治区,0.07,2020-02-07
巴中,商丘市,河南省,0.07,2020-02-07
巴中,芜湖市,安徽省,0.07,2020-02-07
巴中,雅安市,四川省,0.07,2020-02-07
巴中,邵阳市,湖南省,0.07,2020-02-07
巴中,永州市,湖南省,0.07,2020-02-07
巴中,贵阳市,贵州省,0.07,2020-02-07
巴中,黔南布依族苗族自治州,贵州省,0.07,2020-02-07
巴中,宝鸡市,陕西省,0.07,2020-02-07
巴中,潍坊市,山东省,0.06,2020-02-07
巴中,咸阳市,陕西省,0.06,2020-02-07
巴中,岳阳市,湖南省,0.06,2020-02-07
巴中,常德市,湖南省,0.05,2020-02-07
巴中,西宁市,青海省,0.05,2020-02-07
巴中,朔州市,山西省,0.05,2020-02-07
巴中,渭南市,陕西省,0.05,2020-02-07
巴中,绍兴市,浙江省,0.05,2020-02-07
巴中,扬州市,江苏省,0.05,2020-02-07
巴中,镇江市,江苏省,0.05,2020-02-07
巴中,郴州市,湖南省,0.05,2020-02-07
巴中,平顶山市,河南省,0.04,2020-02-07
巴中,邯郸市,河北省,0.04,2020-02-07
巴中,兰州市,甘肃省,0.04,2020-02-07
巴中,晋中市,山西省,0.04,2020-02-07
巴中,南昌市,江西省,0.04,2020-02-07
巴中,黄冈市,湖北省,0.04,2020-02-07
巴中,成都市,四川省,33.65,2020-02-08
巴中,达州市,四川省,10.43,2020-02-08
巴中,上海市,上海市,8.41,2020-02-08
巴中,南充市,四川省,6.89,2020-02-08
巴中,广元市,四川省,6.37,2020-02-08
巴中,重庆市,重庆市,5.26,2020-02-08
巴中,绵阳市,四川省,1.73,2020-02-08
巴中,东莞市,广东省,1.51,2020-02-08
巴中,北京市,北京市,1.41,2020-02-08
巴中,广州市,广东省,1.3,2020-02-08
巴中,宁波市,浙江省,1.29,2020-02-08
巴中,中山市,广东省,1.26,2020-02-08
巴中,佛山市,广东省,1.22,2020-02-08
巴中,深圳市,广东省,1.2,2020-02-08
巴中,汕头市,广东省,0.93,2020-02-08
巴中,苏州市,江苏省,0.92,2020-02-08
巴中,汉中市,陕西省,0.85,2020-02-08
巴中,泉州市,福建省,0.78,2020-02-08
巴中,德阳市,四川省,0.71,2020-02-08
巴中,信阳市,河南省,0.66,2020-02-08
巴中,厦门市,福建省,0.59,2020-02-08
巴中,海口市,海南省,0.46,2020-02-08
巴中,昆明市,云南省,0.37,2020-02-08
巴中,遵义市,贵州省,0.37,2020-02-08
巴中,十堰市,湖北省,0.33,2020-02-08
巴中,西安市,陕西省,0.31,2020-02-08
巴中,遂宁市,四川省,0.3,2020-02-08
巴中,无锡市,江苏省,0.29,2020-02-08
巴中,福州市,福建省,0.28,2020-02-08
巴中,南阳市,河南省,0.28,2020-02-08
巴中,内江市,四川省,0.24,2020-02-08
巴中,乐山市,四川省,0.24,2020-02-08
巴中,眉山市,四川省,0.23,2020-02-08
巴中,南京市,江苏省,0.19,2020-02-08
巴中,青岛市,山东省,0.19,2020-02-08
巴中,安康市,陕西省,0.19,2020-02-08
巴中,广安市,四川省,0.19,2020-02-08
巴中,商洛市,陕西省,0.17,2020-02-08
巴中,惠州市,广东省,0.17,2020-02-08
巴中,长沙市,湖南省,0.16,2020-02-08
巴中,凉山彝族自治州,四川省,0.16,2020-02-08
巴中,怀化市,湖南省,0.15,2020-02-08
巴中,清远市,广东省,0.15,2020-02-08
巴中,常州市,江苏省,0.15,2020-02-08
巴中,湘西土家族苗族自治州,湖南省,0.14,2020-02-08
巴中,石家庄市,河北省,0.14,2020-02-08
巴中,自贡市,四川省,0.14,2020-02-08
巴中,资阳市,四川省,0.14,2020-02-08
巴中,合肥市,安徽省,0.13,2020-02-08
巴中,大连市,辽宁省,0.13,2020-02-08
巴中,宜宾市,四川省,0.12,2020-02-08
巴中,天津市,天津市,0.12,2020-02-08
巴中,永州市,湖南省,0.11,2020-02-08
巴中,黔南布依族苗族自治州,贵州省,0.11,2020-02-08
巴中,桂林市,广西壮族自治区,0.11,2020-02-08
巴中,江门市,广东省,0.11,2020-02-08
巴中,莆田市,福建省,0.11,2020-02-08
巴中,雅安市,四川省,0.1,2020-02-08
巴中,廊坊市,河北省,0.1,2020-02-08
巴中,黔东南苗族侗族自治州,贵州省,0.1,2020-02-08
巴中,晋中市,山西省,0.1,2020-02-08
巴中,贺州市,广西壮族自治区,0.1,2020-02-08
巴中,济南市,山东省,0.09,2020-02-08
巴中,珠海市,广东省,0.09,2020-02-08
巴中,贵阳市,贵州省,0.09,2020-02-08
巴中,保定市,河北省,0.09,2020-02-08
巴中,驻马店市,河南省,0.09,2020-02-08
巴中,沈阳市,辽宁省,0.08,2020-02-08
巴中,南宁市,广西壮族自治区,0.08,2020-02-08
巴中,嘉兴市,浙江省,0.08,2020-02-08
巴中,岳阳市,湖南省,0.08,2020-02-08
巴中,咸阳市,陕西省,0.07,2020-02-08
巴中,攀枝花市,四川省,0.06,2020-02-08
巴中,宝鸡市,陕西省,0.06,2020-02-08
巴中,揭阳市,广东省,0.06,2020-02-08
巴中,太原市,山西省,0.06,2020-02-08
巴中,兰州市,甘肃省,0.06,2020-02-08
巴中,张家界市,湖南省,0.06,2020-02-08
巴中,肇庆市,广东省,0.05,2020-02-08
巴中,宜昌市,湖北省,0.05,2020-02-08
巴中,潮州市,广东省,0.05,2020-02-08
巴中,红河哈尼族彝族自治州,云南省,0.05,2020-02-08
巴中,恩施土家族苗族自治州,湖北省,0.05,2020-02-08
巴中,杭州市,浙江省,0.05,2020-02-08
巴中,三明市,福建省,0.05,2020-02-08
巴中,邵阳市,湖南省,0.05,2020-02-08
