主城市,迁出城市,迁出省份,比例,日期
成都,洛阳市,河南省,0.09,2020/1/6
成都,恩施土家族苗族自治州,湖北省,0.09,2020/1/6
成都,珠海市,广东省,0.09,2020/1/6
成都,保定市,河北省,0.08,2020/1/6
成都,大连市,辽宁省,0.08,2020/1/6
成都,温州市,浙江省,0.08,2020/1/6
成都,邯郸市,河北省,0.08,2020/1/6
成都,南阳市,河南省,0.08,2020/1/6
成都,烟台市,山东省,0.07,2020/1/6
成都,渭南市,陕西省,0.07,2020/1/6
成都,廊坊市,河北省,0.07,2020/1/6
成都,六盘水市,贵州省,0.07,2020/1/6
成都,呼和浩特市,内蒙古自治区,0.07,2020/1/6
成都,桂林市,广西壮族自治区,0.07,2020/1/6
成都,泉州市,福建省,0.07,2020/1/6
成都,惠州市,广东省,0.07,2020/1/6
成都,宝鸡市,陕西省,0.07,2020/1/6
成都,铜仁市,贵州省,0.07,2020/1/6
成都,安康市,陕西省,0.07,2020/1/6
成都,徐州市,江苏省,0.07,2020/1/6
成都,金华市,浙江省,0.06,2020/1/6
成都,嘉兴市,浙江省,0.06,2020/1/6
成都,天水市,甘肃省,0.06,2020/1/6
成都,黔东南苗族侗族自治州,贵州省,0.06,2020/1/6
成都,南通市,江苏省,0.06,2020/1/6
成都,孝感市,湖北省,0.06,2020/1/6
成都,楚雄彝族自治州,云南省,0.06,2020/1/6
成都,黔西南布依族苗族自治州,贵州省,0.06,2020/1/6
成都,德阳市,四川省,8.67,2020/1/7
成都,眉山市,四川省,8.05,2020/1/7
成都,重庆市,重庆市,6.36,2020/1/7
成都,绵阳市,四川省,5.45,2020/1/7
成都,南充市,四川省,5.04,2020/1/7
成都,资阳市,四川省,4.46,2020/1/7
成都,乐山市,四川省,3.97,2020/1/7
成都,内江市,四川省,3.93,2020/1/7
成都,遂宁市,四川省,3.54,2020/1/7
成都,达州市,四川省,3.06,2020/1/7
成都,宜宾市,四川省,3.04,2020/1/7
成都,阿坝藏族羌族自治州,四川省,2.91,2020/1/7
成都,凉山彝族自治州,四川省,2.6,2020/1/7
成都,雅安市,四川省,2.57,2020/1/7
成都,巴中市,四川省,2.46,2020/1/7
成都,自贡市,四川省,2.22,2020/1/7
成都,泸州市,四川省,2.19,2020/1/7
成都,广元市,四川省,2.04,2020/1/7
成都,北京市,北京市,1.67,2020/1/7
成都,广安市,四川省,1.61,2020/1/7
成都,甘孜藏族自治州,四川省,1.11,2020/1/7
成都,西安市,陕西省,1.07,2020/1/7
成都,上海市,上海市,0.9,2020/1/7
成都,攀枝花市,四川省,0.79,2020/1/7
成都,昆明市,云南省,0.77,2020/1/7
成都,贵阳市,贵州省,0.71,2020/1/7
成都,深圳市,广东省,0.61,2020/1/7
成都,广州市,广东省,0.54,2020/1/7
成都,遵义市,贵州省,0.43,2020/1/7
成都,武汉市,湖北省,0.41,2020/1/7
成都,昭通市,云南省,0.39,2020/1/7
成都,南京市,江苏省,0.33,2020/1/7
成都,郑州市,河南省,0.33,2020/1/7
成都,杭州市,浙江省,0.33,2020/1/7
成都,兰州市,甘肃省,0.31,2020/1/7
成都,三亚市,海南省,0.29,2020/1/7
成都,长沙市,湖南省,0.28,2020/1/7
成都,天津市,天津市,0.25,2020/1/7
成都,汉中市,陕西省,0.22,2020/1/7
成都,乌鲁木齐市,新疆维吾尔自治区,0.21,2020/1/7
成都,合肥市,安徽省,0.21,2020/1/7
成都,南宁市,广西壮族自治区,0.2,2020/1/7
成都,石家庄市,河北省,0.2,2020/1/7
成都,太原市,山西省,0.2,2020/1/7
成都,西宁市,青海省,0.2,2020/1/7
成都,毕节市,贵州省,0.19,2020/1/7
成都,济南市,山东省,0.19,2020/1/7
成都,青岛市,山东省,0.18,2020/1/7
成都,南昌市,江西省,0.17,2020/1/7
成都,陇南市,甘肃省,0.17,2020/1/7
成都,苏州市,江苏省,0.16,2020/1/7
成都,拉萨市,西藏自治区,0.16,2020/1/7
成都,沈阳市,辽宁省,0.15,2020/1/7
成都,东莞市,广东省,0.15,2020/1/7
成都,哈尔滨市,黑龙江省,0.15,2020/1/7
成都,无锡市,江苏省,0.15,2020/1/7
成都,福州市,福建省,0.14,2020/1/7
成都,厦门市,福建省,0.14,2020/1/7
成都,荆州市,湖北省,0.14,2020/1/7
成都,咸阳市,陕西省,0.12,2020/1/7
成都,银川市,宁夏回族自治区,0.12,2020/1/7
成都,宁波市,浙江省,0.12,2020/1/7
成都,洛阳市,河南省,0.11,2020/1/7
成都,海口市,海南省,0.11,2020/1/7
成都,黔南布依族苗族自治州,贵州省,0.11,2020/1/7
成都,恩施土家族苗族自治州,湖北省,0.11,2020/1/7
成都,保定市,河北省,0.1,2020/1/7
成都,南阳市,河南省,0.1,2020/1/7
成都,佛山市,广东省,0.1,2020/1/7
成都,丽江市,云南省,0.1,2020/1/7
成都,大理白族自治州,云南省,0.1,2020/1/7
成都,宜昌市,湖北省,0.1,2020/1/7
成都,长春市,吉林省,0.1,2020/1/7
成都,曲靖市,云南省,0.1,2020/1/7
成都,北海市,广西壮族自治区,0.09,2020/1/7
成都,泉州市,福建省,0.09,2020/1/7
成都,邯郸市,河北省,0.09,2020/1/7
成都,大连市,辽宁省,0.08,2020/1/7
成都,桂林市,广西壮族自治区,0.08,2020/1/7
成都,运城市,山西省,0.08,2020/1/7
成都,襄阳市,湖北省,0.08,2020/1/7
成都,昌都市,西藏自治区,0.08,2020/1/7
成都,渭南市,陕西省,0.08,2020/1/7
成都,西双版纳傣族自治州,云南省,0.08,2020/1/7
成都,宝鸡市,陕西省,0.08,2020/1/7
成都,唐山市,河北省,0.08,2020/1/7
成都,六盘水市,贵州省,0.08,2020/1/7
成都,潍坊市,山东省,0.07,2020/1/7
成都,临汾市,山西省,0.07,2020/1/7
成都,惠州市,广东省,0.07,2020/1/7
成都,珠海市,广东省,0.07,2020/1/7
成都,徐州市,江苏省,0.07,2020/1/7
成都,安康市,陕西省,0.07,2020/1/7
成都,烟台市,山东省,0.07,2020/1/7
成都,安阳市,河南省,0.07,2020/1/7
成都,沧州市,河北省,0.07,2020/1/7
成都,驻马店市,河南省,0.07,2020/1/7
成都,铜仁市,贵州省,0.07,2020/1/7
成都,廊坊市,河北省,0.07,2020/1/7
成都,九江市,江西省,0.07,2020/1/7
成都,德阳市,四川省,8.17,2020/1/8
成都,眉山市,四川省,7.86,2020/1/8
成都,重庆市,重庆市,6.44,2020/1/8
成都,绵阳市,四川省,5.6,2020/1/8
成都,南充市,四川省,5.06,2020/1/8
成都,资阳市,四川省,4.4,2020/1/8
成都,乐山市,四川省,3.92,2020/1/8
成都,内江市,四川省,3.81,2020/1/8
成都,遂宁市,四川省,3.54,2020/1/8
成都,宜宾市,四川省,3.17,2020/1/8
成都,达州市,四川省,3.08,2020/1/8
成都,阿坝藏族羌族自治州,四川省,2.66,2020/1/8
成都,雅安市,四川省,2.63,2020/1/8
成都,凉山彝族自治州,四川省,2.55,2020/1/8
成都,巴中市,四川省,2.46,2020/1/8
成都,自贡市,四川省,2.32,2020/1/8
成都,泸州市,四川省,2.26,2020/1/8
成都,广元市,四川省,2.08,2020/1/8
成都,广安市,四川省,1.71,2020/1/8
成都,北京市,北京市,1.69,2020/1/8
成都,西安市,陕西省,1.17,2020/1/8
成都,甘孜藏族自治州,四川省,1.1,2020/1/8
成都,上海市,上海市,0.9,2020/1/8
成都,攀枝花市,四川省,0.79,2020/1/8
成都,昆明市,云南省,0.67,2020/1/8
成都,贵阳市,贵州省,0.66,2020/1/8
成都,深圳市,广东省,0.63,2020/1/8
成都,广州市,广东省,0.54,2020/1/8
成都,遵义市,贵州省,0.41,2020/1/8
成都,昭通市,云南省,0.4,2020/1/8
成都,武汉市,湖北省,0.37,2020/1/8
成都,兰州市,甘肃省,0.36,2020/1/8
成都,长沙市,湖南省,0.31,2020/1/8
成都,杭州市,浙江省,0.3,2020/1/8
成都,南京市,江苏省,0.3,2020/1/8
成都,郑州市,河南省,0.29,2020/1/8
成都,三亚市,海南省,0.28,2020/1/8
成都,天津市,天津市,0.25,2020/1/8
成都,乌鲁木齐市,新疆维吾尔自治区,0.24,2020/1/8
成都,石家庄市,河北省,0.23,2020/1/8
成都,汉中市,陕西省,0.22,2020/1/8
成都,太原市,山西省,0.2,2020/1/8
成都,西宁市,青海省,0.2,2020/1/8
成都,毕节市,贵州省,0.19,2020/1/8
成都,南宁市,广西壮族自治区,0.19,2020/1/8
成都,苏州市,江苏省,0.19,2020/1/8
成都,南昌市,江西省,0.18,2020/1/8
成都,青岛市,山东省,0.18,2020/1/8
成都,哈尔滨市,黑龙江省,0.17,2020/1/8
成都,拉萨市,西藏自治区,0.17,2020/1/8
成都,合肥市,安徽省,0.17,2020/1/8
成都,济南市,山东省,0.17,2020/1/8
成都,陇南市,甘肃省,0.16,2020/1/8
成都,厦门市,福建省,0.15,2020/1/8
成都,东莞市,广东省,0.14,2020/1/8
成都,无锡市,江苏省,0.14,2020/1/8
成都,福州市,福建省,0.14,2020/1/8
成都,沈阳市,辽宁省,0.13,2020/1/8
成都,恩施土家族苗族自治州,湖北省,0.13,2020/1/8
成都,长春市,吉林省,0.13,2020/1/8
成都,荆州市,湖北省,0.12,2020/1/8
成都,佛山市,广东省,0.12,2020/1/8
成都,海口市,海南省,0.12,2020/1/8
成都,南阳市,河南省,0.12,2020/1/8
成都,大理白族自治州,云南省,0.11,2020/1/8
成都,银川市,宁夏回族自治区,0.11,2020/1/8
成都,曲靖市,云南省,0.11,2020/1/8
成都,邯郸市,河北省,0.11,2020/1/8
成都,温州市,浙江省,0.11,2020/1/8
成都,洛阳市,河南省,0.11,2020/1/8
成都,保定市,河北省,0.11,2020/1/8
成都,宜昌市,湖北省,0.1,2020/1/8
成都,运城市,山西省,0.1,2020/1/8
成都,咸阳市,陕西省,0.1,2020/1/8
成都,黔南布依族苗族自治州,贵州省,0.1,2020/1/8
成都,泉州市,福建省,0.09,2020/1/8
成都,襄阳市,湖北省,0.09,2020/1/8
成都,六盘水市,贵州省,0.09,2020/1/8
成都,宝鸡市,陕西省,0.09,2020/1/8
成都,大连市,辽宁省,0.09,2020/1/8
成都,北海市,广西壮族自治区,0.09,2020/1/8
成都,宁波市,浙江省,0.09,2020/1/8
成都,桂林市,广西壮族自治区,0.09,2020/1/8
成都,丽江市,云南省,0.09,2020/1/8
成都,渭南市,陕西省,0.08,2020/1/8
成都,临汾市,山西省,0.08,2020/1/8
成都,西双版纳傣族自治州,云南省,0.08,2020/1/8
成都,烟台市,山东省,0.08,2020/1/8
成都,安康市,陕西省,0.08,2020/1/8
成都,安顺市,贵州省,0.07,2020/1/8
成都,徐州市,江苏省,0.07,2020/1/8
成都,天水市,甘肃省,0.07,2020/1/8
成都,新乡市,河南省,0.07,2020/1/8
成都,常州市,江苏省,0.07,2020/1/8
成都,珠海市,广东省,0.07,2020/1/8
成都,铜仁市,贵州省,0.07,2020/1/8
成都,驻马店市,河南省,0.07,2020/1/8
成都,黔西南布依族苗族自治州,贵州省,0.07,2020/1/8
成都,沧州市,河北省,0.06,2020/1/8
成都,呼和浩特市,内蒙古自治区,0.06,2020/1/8
成都,德阳市,四川省,8.11,2020/1/9
成都,眉山市,四川省,7.68,2020/1/9
成都,重庆市,重庆市,6.62,2020/1/9
成都,绵阳市,四川省,5.47,2020/1/9
成都,南充市,四川省,5.43,2020/1/9
成都,资阳市,四川省,4.61,2020/1/9
成都,内江市,四川省,3.97,2020/1/9
成都,乐山市,四川省,3.91,2020/1/9
成都,遂宁市,四川省,3.69,2020/1/9
成都,达州市,四川省,3.25,2020/1/9
成都,宜宾市,四川省,3.14,2020/1/9
成都,阿坝藏族羌族自治州,四川省,2.51,2020/1/9
成都,自贡市,四川省,2.46,2020/1/9
成都,巴中市,四川省,2.46,2020/1/9
成都,雅安市,四川省,2.42,2020/1/9
成都,泸州市,四川省,2.32,2020/1/9
成都,凉山彝族自治州,四川省,2.26,2020/1/9
成都,广元市,四川省,2.17,2020/1/9
成都,广安市,四川省,1.83,2020/1/9
成都,北京市,北京市,1.46,2020/1/9
成都,西安市,陕西省,1.14,2020/1/9
成都,甘孜藏族自治州,四川省,1,2020/1/9
成都,上海市,上海市,0.81,2020/1/9
成都,攀枝花市,四川省,0.71,2020/1/9
成都,昆明市,云南省,0.7,2020/1/9
成都,贵阳市,贵州省,0.62,2020/1/9
成都,深圳市,广东省,0.57,2020/1/9
成都,广州市,广东省,0.45,2020/1/9
成都,遵义市,贵州省,0.41,2020/1/9
成都,武汉市,湖北省,0.4,2020/1/9
成都,昭通市,云南省,0.37,2020/1/9
成都,兰州市,甘肃省,0.37,2020/1/9
成都,杭州市,浙江省,0.33,2020/1/9
成都,三亚市,海南省,0.31,2020/1/9
成都,郑州市,河南省,0.3,2020/1/9
成都,长沙市,湖南省,0.27,2020/1/9
成都,南京市,江苏省,0.27,2020/1/9
成都,汉中市,陕西省,0.25,2020/1/9
成都,乌鲁木齐市,新疆维吾尔自治区,0.25,2020/1/9
成都,天津市,天津市,0.23,2020/1/9
成都,毕节市,贵州省,0.19,2020/1/9
成都,西宁市,青海省,0.19,2020/1/9
成都,苏州市,江苏省,0.19,2020/1/9
成都,太原市,山西省,0.18,2020/1/9
成都,南宁市,广西壮族自治区,0.18,2020/1/9
成都,拉萨市,西藏自治区,0.17,2020/1/9
成都,石家庄市,河北省,0.16,2020/1/9
成都,合肥市,安徽省,0.16,2020/1/9
成都,荆州市,湖北省,0.16,2020/1/9
成都,陇南市,甘肃省,0.16,2020/1/9
成都,东莞市,广东省,0.15,2020/1/9
成都,南昌市,江西省,0.15,2020/1/9
成都,厦门市,福建省,0.15,2020/1/9
成都,济南市,山东省,0.15,2020/1/9
成都,福州市,福建省,0.14,2020/1/9
成都,哈尔滨市,黑龙江省,0.14,2020/1/9
成都,南阳市,河南省,0.14,2020/1/9
成都,青岛市,山东省,0.13,2020/1/9
成都,恩施土家族苗族自治州,湖北省,0.13,2020/1/9
成都,洛阳市,河南省,0.12,2020/1/9
成都,无锡市,江苏省,0.12,2020/1/9
成都,银川市,宁夏回族自治区,0.12,2020/1/9
成都,咸阳市,陕西省,0.12,2020/1/9
成都,邯郸市,河北省,0.12,2020/1/9
成都,曲靖市,云南省,0.12,2020/1/9
成都,保定市,河北省,0.12,2020/1/9
成都,宜昌市,湖北省,0.11,2020/1/9
成都,大理白族自治州,云南省,0.11,2020/1/9
成都,海口市,海南省,0.11,2020/1/9
成都,北海市,广西壮族自治区,0.11,2020/1/9
成都,宁波市,浙江省,0.1,2020/1/9
成都,长春市,吉林省,0.1,2020/1/9
成都,沈阳市,辽宁省,0.1,2020/1/9
成都,黔南布依族苗族自治州,贵州省,0.1,2020/1/9
成都,大连市,辽宁省,0.1,2020/1/9
成都,襄阳市,湖北省,0.1,2020/1/9
成都,丽江市,云南省,0.1,2020/1/9
成都,泉州市,福建省,0.1,2020/1/9
成都,运城市,山西省,0.09,2020/1/9
成都,温州市,浙江省,0.09,2020/1/9
成都,安康市,陕西省,0.09,2020/1/9
成都,驻马店市,河南省,0.09,2020/1/9
成都,宝鸡市,陕西省,0.09,2020/1/9
成都,铜仁市,贵州省,0.09,2020/1/9
成都,佛山市,广东省,0.08,2020/1/9
成都,西双版纳傣族自治州,云南省,0.08,2020/1/9
成都,桂林市,广西壮族自治区,0.08,2020/1/9
成都,六盘水市,贵州省,0.08,2020/1/9
成都,廊坊市,河北省,0.08,2020/1/9
成都,陵水黎族自治县,海南省,0.08,2020/1/9
成都,黔东南苗族侗族自治州,贵州省,0.07,2020/1/9
成都,安顺市,贵州省,0.07,2020/1/9
成都,烟台市,山东省,0.07,2020/1/9
成都,周口市,河南省,0.07,2020/1/9
成都,邢台市,河北省,0.07,2020/1/9
成都,呼和浩特市,内蒙古自治区,0.07,2020/1/9
成都,南通市,江苏省,0.07,2020/1/9
成都,珠海市,广东省,0.07,2020/1/9
成都,孝感市,湖北省,0.07,2020/1/9
成都,商丘市,河南省,0.07,2020/1/9
成都,德阳市,四川省,8.79,2020/1/10
成都,眉山市,四川省,8.58,2020/1/10
成都,重庆市,重庆市,7.23,2020/1/10
成都,绵阳市,四川省,5.73,2020/1/10
成都,南充市,四川省,5.14,2020/1/10
成都,资阳市,四川省,4.67,2020/1/10
成都,乐山市,四川省,4.42,2020/1/10
成都,内江市,四川省,3.85,2020/1/10
成都,遂宁市,四川省,3.65,2020/1/10
成都,宜宾市,四川省,3.07,2020/1/10
成都,达州市,四川省,2.96,2020/1/10
成都,阿坝藏族羌族自治州,四川省,2.83,2020/1/10
成都,雅安市,四川省,2.7,2020/1/10
成都,自贡市,四川省,2.28,2020/1/10
成都,泸州市,四川省,2.27,2020/1/10
成都,凉山彝族自治州,四川省,2.27,2020/1/10
成都,巴中市,四川省,2.21,2020/1/10
成都,广元市,四川省,2.02,2020/1/10
成都,广安市,四川省,1.65,2020/1/10
成都,北京市,北京市,1.36,2020/1/10
成都,西安市,陕西省,1.16,2020/1/10
成都,甘孜藏族自治州,四川省,1.03,2020/1/10
成都,上海市,上海市,0.82,2020/1/10
成都,昆明市,云南省,0.66,2020/1/10
成都,攀枝花市,四川省,0.65,2020/1/10
成都,贵阳市,贵州省,0.64,2020/1/10
成都,深圳市,广东省,0.54,2020/1/10
成都,广州市,广东省,0.48,2020/1/10
成都,遵义市,贵州省,0.43,2020/1/10
成都,武汉市,湖北省,0.38,2020/1/10
成都,昭通市,云南省,0.38,2020/1/10
成都,兰州市,甘肃省,0.36,2020/1/10
成都,郑州市,河南省,0.32,2020/1/10
成都,杭州市,浙江省,0.28,2020/1/10
成都,长沙市,湖南省,0.26,2020/1/10
成都,天津市,天津市,0.26,2020/1/10
成都,三亚市,海南省,0.25,2020/1/10
成都,汉中市,陕西省,0.25,2020/1/10
成都,南京市,江苏省,0.25,2020/1/10
成都,乌鲁木齐市,新疆维吾尔自治区,0.22,2020/1/10
成都,拉萨市,西藏自治区,0.19,2020/1/10
成都,毕节市,贵州省,0.18,2020/1/10
成都,南宁市,广西壮族自治区,0.18,2020/1/10
成都,石家庄市,河北省,0.17,2020/1/10
成都,苏州市,江苏省,0.17,2020/1/10
成都,合肥市,安徽省,0.17,2020/1/10
成都,西宁市,青海省,0.17,2020/1/10
成都,陇南市,甘肃省,0.17,2020/1/10
成都,济南市,山东省,0.15,2020/1/10
成都,东莞市,广东省,0.14,2020/1/10
成都,太原市,山西省,0.14,2020/1/10
成都,南昌市,江西省,0.14,2020/1/10
成都,厦门市,福建省,0.14,2020/1/10
成都,恩施土家族苗族自治州,湖北省,0.13,2020/1/10
成都,哈尔滨市,黑龙江省,0.13,2020/1/10
成都,无锡市,江苏省,0.12,2020/1/10
成都,荆州市,湖北省,0.12,2020/1/10
成都,青岛市,山东省,0.12,2020/1/10
成都,福州市,福建省,0.12,2020/1/10
成都,大理白族自治州,云南省,0.11,2020/1/10
成都,咸阳市,陕西省,0.11,2020/1/10
成都,黔南布依族苗族自治州,贵州省,0.11,2020/1/10
成都,海口市,海南省,0.11,2020/1/10
成都,沈阳市,辽宁省,0.1,2020/1/10
成都,佛山市,广东省,0.1,2020/1/10
成都,曲靖市,云南省,0.1,2020/1/10
成都,洛阳市,河南省,0.1,2020/1/10
成都,宁波市,浙江省,0.1,2020/1/10
成都,宜昌市,湖北省,0.1,2020/1/10
成都,银川市,宁夏回族自治区,0.1,2020/1/10
成都,南阳市,河南省,0.1,2020/1/10
成都,邯郸市,河北省,0.1,2020/1/10
成都,安康市,陕西省,0.1,2020/1/10
成都,保定市,河北省,0.1,2020/1/10
成都,长春市,吉林省,0.1,2020/1/10
成都,桂林市,广西壮族自治区,0.09,2020/1/10
成都,北海市,广西壮族自治区,0.09,2020/1/10
成都,六盘水市,贵州省,0.08,2020/1/10
成都,丽江市,云南省,0.08,2020/1/10
成都,宝鸡市,陕西省,0.08,2020/1/10
成都,襄阳市,湖北省,0.08,2020/1/10
成都,泉州市,福建省,0.08,2020/1/10
成都,西双版纳傣族自治州,云南省,0.08,2020/1/10
成都,运城市,山西省,0.08,2020/1/10
成都,温州市,浙江省,0.08,2020/1/10
成都,烟台市,山东省,0.08,2020/1/10
成都,渭南市,陕西省,0.07,2020/1/10
成都,驻马店市,河南省,0.07,2020/1/10
成都,大连市,辽宁省,0.07,2020/1/10
成都,信阳市,河南省,0.07,2020/1/10
成都,珠海市,广东省,0.07,2020/1/10
成都,安顺市,贵州省,0.07,2020/1/10
成都,铜仁市,贵州省,0.06,2020/1/10
成都,临汾市,山西省,0.06,2020/1/10
成都,常州市,江苏省,0.06,2020/1/10
成都,徐州市,江苏省,0.06,2020/1/10
成都,黔东南苗族侗族自治州,贵州省,0.06,2020/1/10
成都,玉溪市,云南省,0.06,2020/1/10
成都,天水市,甘肃省,0.06,2020/1/10
成都,呼和浩特市,内蒙古自治区,0.06,2020/1/10
成都,眉山市,四川省,9.95,2020/1/11
成都,德阳市,四川省,9.37,2020/1/11
成都,重庆市,重庆市,6.83,2020/1/11
成都,绵阳市,四川省,6.77,2020/1/11
成都,乐山市,四川省,5.41,2020/1/11
成都,南充市,四川省,5.2,2020/1/11
成都,资阳市,四川省,5,2020/1/11
成都,内江市,四川省,3.97,2020/1/11
成都,遂宁市,四川省,3.87,2020/1/11
成都,阿坝藏族羌族自治州,四川省,3.79,2020/1/11
成都,雅安市,四川省,3.13,2020/1/11
成都,达州市,四川省,2.77,2020/1/11
成都,宜宾市,四川省,2.76,2020/1/11
成都,自贡市,四川省,2.29,2020/1/11
成都,巴中市,四川省,2.24,2020/1/11
成都,广元市,四川省,2.16,2020/1/11
成都,泸州市,四川省,2.01,2020/1/11
成都,凉山彝族自治州,四川省,1.85,2020/1/11
成都,广安市,四川省,1.61,2020/1/11
成都,西安市,陕西省,1,2020/1/11
成都,北京市,北京市,0.98,2020/1/11
成都,甘孜藏族自治州,四川省,0.93,2020/1/11
成都,上海市,上海市,0.58,2020/1/11
成都,攀枝花市,四川省,0.57,2020/1/11
成都,昆明市,云南省,0.52,2020/1/11
成都,贵阳市,贵州省,0.48,2020/1/11
成都,深圳市,广东省,0.4,2020/1/11
成都,广州市,广东省,0.38,2020/1/11
成都,遵义市,贵州省,0.36,2020/1/11
成都,昭通市,云南省,0.33,2020/1/11
成都,兰州市,甘肃省,0.32,2020/1/11
成都,武汉市,湖北省,0.29,2020/1/11
成都,汉中市,陕西省,0.24,2020/1/11
成都,郑州市,河南省,0.23,2020/1/11
成都,杭州市,浙江省,0.23,2020/1/11
成都,长沙市,湖南省,0.21,2020/1/11
